Source,Target,Weight
Collins Lr,Szymon P Malinowski,1
Collins Lr,Vassilicos Jc,1
Collins Lr,Wang L-P,1
Collins Lr,Warhaft Z,1
Collins Lr,Wojciech W Grabowski,1
Conran Joseph,James Middleton,1
Conran Joseph,Mycielski Jerzy,1
Conran Joseph,Jolanta Kujawa,1
Conran Joseph,Maria Cristina Pagliacci,1
Conran Joseph,Piotr Tederko,1
Corinna Hoose,Derek J Posselt,1
Corinna Hoose,Diedenhoven Van Bastiaan,1
Corinna Hoose,Hanna Pawlowska,1
Corinna Hoose,Hugh Morrison,1
Corinna Hoose,Jason A Milbrandt,1
Corinna Hoose,Jerry Y Harrington,1
Corinna Hoose,Karly J Reimel,1
Corinna Hoose,Lier-Walqui Van Marcus,1
Corinna Hoose,Lulin Xue,1
Corinna Hoose,Matthew R Kumjian,1
Corinna Hoose,Olivier P Prat,1
Corinna Hoose,Shin-Ichiro Shima,1
Corinna Hoose,Wojciech W Grabowski,1
Costa S,Mccarthy Y,1
Costa S,Eva Sierminska,1
Costa S,Tzamourani P,1
Costa S,Villanueva E,1
Costa S,Zavadil T,1
Cukrowska E,Gebska J,1
Cukrowska E,Julian Zawistowski,1
Cukrowska E,Kowal P,1
Cukrowska E,Regulski A,1
Cukrowska E,Rosik P,1
Cukrowska E,Krzysztof Szczygielski,1
Cukrowska E,Szpor A,1
Cukrowska E,Zub M,1
Czajkowski M,Desaigues B,1
Czajkowski M,Farreras V,1
Czajkowski M,Hutchison M,1
Czajkowski M,Jeanrenaud C,1
Czajkowski M,Kaderjak P,1
Czajkowski M,Maca V,1
Czajkowski M,Markiewicz O,1
Czajkowski M,Markowska A,1
Czajkowski M,Metcalf H,1
Czajkowski M,Navrud S,1
Czajkowski M,Nielsen Seested J,1
Czajkowski M,Ortiz R,1
Czajkowski M,Pellegrini S,1
Czajkowski M,Rabl A,1
Czajkowski M,Riera R,1
Czajkowski M,Scasny M,1
Czajkowski M,Stoeckel M-E,1
Czajkowski M,Szanto R,1
Czajkowski M,Urban J,1
Czapinski J,Dorabialski W,3
Czapinski J,Gilis-Januszewska A,3
Czapinski J,Kalbarczyk M,3
Czapinski J,Kula G,3
Czapinski J,Myck M,3
Czapinski J,Nicinska A,3
Czapinski J,Topor-Madry R,3
Czapinski J,Wisniewski M,2
Czapinski J,Wisniewski R,1
Czarny A,Janicka A,1
Czarny A,Zaczynska E,1
Czarny A,Zawislak M,1
Dagmara Kociuba,Katarzyna Kopczewska,1
Dagmara Kociuba,Pawel Churski,2
Dagmara Mycielska,Gabriela Grotkowska,2
Dagmara Mycielska,Jan Jakub Michalek,2
Dagmara Mycielska,Joanna Tyrowicz,2
Dagmara Mycielska,Lukasz Goczek,5
Dagmara Mycielska,Maurice Obstfeld,2
Dagmara Mycielska,Paul Robin Krugman,2
Dagmara Mycielska,Pawel Gieraltowski,2
Dagmara Mycielska,Wlodzimierz Siwinski,2
Daija Angeli,Daiva Semeniene,1
Daija Angeli,Heini Ahtiainen,1
Daija Angeli,Ieva Oskolokaite,1
Daija Angeli,James Cr Smart,1
Daija Angeli,Janne Artell,1
Daija Angeli,Jurgen Meyerhoff,1
Daija Angeli,Kari Hyytiainen,1
Daija Angeli,Kim Dahlbo,1
Daija Angeli,Kristine Pakalniete,1
Daija Angeli,Linus Hasselstrom,1
Daija Angeli,Louise Martinsen,1
Daija Angeli,Marie Maar,1
Daija Angeli,Mikolaj Czajkowski,1
Daija Angeli,Mohammed H Alemu,1
Daija Angeli,Tea Nommann,1
Daija Angeli,Tore Soderqvist,1
Daija Angeli,Vivi Fleming-Lehtinen,1
Daija Angeli,Yulia Khaleeva,1
Daiva Semeniene,Heini Ahtiainen,1
Daiva Semeniene,Ieva Oskolokaite,1
Daiva Semeniene,James Cr Smart,1
Daiva Semeniene,Janne Artell,1
Daiva Semeniene,Jurgen Meyerhoff,1
Daiva Semeniene,Kari Hyytiainen,1
Daiva Semeniene,Kim Dahlbo,1
Daiva Semeniene,Kristine Pakalniete,1
Daiva Semeniene,Linus Hasselstrom,1
Daiva Semeniene,Louise Martinsen,1
Daiva Semeniene,Marie Maar,1
Daiva Semeniene,Mikolaj Czajkowski,1
Daiva Semeniene,Mohammed H Alemu,1
Daiva Semeniene,Tea Nommann,1
Daiva Semeniene,Tore Soderqvist,1
Daiva Semeniene,Vivi Fleming-Lehtinen,1
Daiva Semeniene,Yulia Khaleeva,1
Daniel E Johnson,David A Randall,1
Daniel E Johnson,Donghai Wang,1
Daniel E Johnson,Francoise Guichard,1
Daniel E Johnson,Jon C Petch,1
Daniel E Johnson,Kuan-Man Xu,1
Daniel E Johnson,Leo J Donner,1
Daniel E Johnson,Marat Khairoutdinov,1
Daniel E Johnson,Ming-Hua Zhang,1
Daniel E Johnson,Richard T Cederwall,1
Daniel E Johnson,Shao Cheng Xie,1
Daniel E Johnson,Steven K Krueger,1
Daniel E Johnson,Wei-Kuo Tao,1
Daniel E Johnson,Wojciech W Grabowski,1
Daniel E Johnson,Yio John J,1
Daniel Oesterwind,Erik Bonsdorff,1
Daniel Oesterwind,Frank Melzner,1
Daniel Oesterwind,Gerald Schwarz,1
Daniel Oesterwind,Harri Kuosa,1
Daniel Oesterwind,Helen C Andersson,1
Daniel Oesterwind,Henn Ojaveer,1
Daniel Oesterwind,Jacob Carstensen,1
Daniel Oesterwind,Jan Dierking,1
Daniel Oesterwind,Jens Christian Refsgaard,1
Daniel Oesterwind,Kari Hyytiainen,1
Daniel Oesterwind,Karin Tonderski,1
Daniel Oesterwind,Kerstin Johannesson,1
Daniel Oesterwind,Klaus Hinsby,1
Daniel Oesterwind,Linda Laikre,1
Daniel Oesterwind,Marianne Zandersen,1
Daniel Oesterwind,Michele Casini,1
Daniel Oesterwind,Mikolaj Czajkowski,1
Daniel Oesterwind,Monika Winder,1
Daniel Oesterwind,Piotr Margonski,1
Daniel Oesterwind,Sara Kurland,1
Daniel Oesterwind,Seifeddine Jomaa,1
Daniel Oesterwind,Thorsten Bh Reusch,1
Daniel Oesterwind,Veijo Jormalainen,1
Daniel Rutkowski,Edward Franek,3
Daniel Rutkowski,Lidia Kania,1
Daniel Rutkowski,Magdalena Walicka,3
Daniel Rutkowski,Marcin Chlebus,3
Daniel Rutkowski,Marcin Czech,2
Daniel Rutkowski,Melania Brzozowska,3
Daniel Rutkowski,Monika Puzianowska-Kuznicka,3
Daniel Rutkowski,Yaroslav Sanchak,1
Daniela Valensin,Elena Gaggelli,2
Daniela Valensin,Francesca Maria Mancini,1
Daniela Valensin,Francesco Berti,1
Daniela Valensin,Gianni Valensin,2
Daniela Valensin,Hanna Miecznikowska,1
Daniela Valensin,Henryk Kozlowski,2
Daniela Valensin,Kornelia Wisniewska,1
Daniela Valensin,Krzysztof Rolka,1
Daniela Valensin,Leszek Lankiewicz,1
Daniela Valensin,Marek Luczkowski,1
Daniela Valensin,Maurizio Remelli,1
Daniela Valensin,Rebecca Pogni,1
Daniela Valensin,Remo Guerrini,1
Danny Campbell,Marek Giergiczny,1
Danny Campbell,Mikolaj Czajkowski,1
Danny Campbell,Nick Hanley,1
Danny Campbell,Wiktor Budzinski,1
Danny Czamanski,Laurie A Schintler,1
Danny Czamanski,Roberto Patuelli,1
Dariusz Gatarek,Jablecki Juliusz,4
David A Randall,Donghai Wang,1
David A Randall,Francoise Guichard,1
David A Randall,Jon C Petch,1
David A Randall,Kuan-Man Xu,1
David A Randall,Leo J Donner,1
David A Randall,Marat Khairoutdinov,1
David A Randall,Ming-Hua Zhang,1
David A Randall,Richard T Cederwall,1
David A Randall,Shao Cheng Xie,1
David A Randall,Steven K Krueger,1
David A Randall,Wei-Kuo Tao,1
David A Randall,Wojciech W Grabowski,1
David A Randall,Yio John J,1
David Hoyos,Jette Bredahl Jacobsen,1
David Hoyos,Julian Sagebiel,1
David Hoyos,Jurgen Meyerhoff,1
David Hoyos,Klaus Glenk,1
David Hoyos,Mara Thiene,1
David Hoyos,Mikolaj Czajkowski,1
David Hoyos,Petr Mariel,1
David Hoyos,Soren Boye Olsen,1
David Hoyos,Thijs Dekker,1
David Hoyos,Ulf Liebe,1
David Randall,Marat Khairoutdinov,1
David Randall,Wojciech Grabowski,1
Dawid Garstecki,Elzbieta Izabela Szczepankiewicz,1
Dawid Garstecki,Ewa Rozanska,1
Dawid Garstecki,Helena Poetschke,1
Dawid Garstecki,Joanna Blazynska,1
Dawid Garstecki,Lukasz Matuszak,1
Dawid Garstecki,Magdalena Kowalczyk,1
Dawid Garstecki,Malgorzata Czerny,1
Dawid Garstecki,Malgorzata Macuda,1
Dawid Garstecki,Marek Cieslak,1
Dawid Garstecki,Marek Masztalerz,1
Dawid Garstecki,Maria Kiedrowska,1
Dawid Garstecki,Marzena Remlein,1
Dawid Garstecki,Piotr Gut,1
Dawid Garstecki,Remigiusz Napiecek,1
Dawid Garstecki,Wojciech Fliegner,1
Departament Stabilnosci Finansowej,Dorota Mirowska-Wierzbicka,1
Departament Stabilnosci Finansowej,Piotr Boguszewski,3
Derek J Posselt,Diedenhoven Van Bastiaan,1
Derek J Posselt,Hanna Pawlowska,1
Derek J Posselt,Hugh Morrison,1
Derek J Posselt,Jason A Milbrandt,1
Derek J Posselt,Jerry Y Harrington,1
Derek J Posselt,Karly J Reimel,1
Derek J Posselt,Lier-Walqui Van Marcus,1
Derek J Posselt,Lulin Xue,1
Derek J Posselt,Matthew R Kumjian,1
Derek J Posselt,Olivier P Prat,1
Derek J Posselt,Shin-Ichiro Shima,1
Derek J Posselt,Wojciech W Grabowski,1
Desaigues B,Farreras V,1
Desaigues B,Hutchison M,1
Desaigues B,Jeanrenaud C,1
Desaigues B,Kaderjak P,1
Desaigues B,Maca V,1
Desaigues B,Markiewicz O,1
Desaigues B,Markowska A,1
Desaigues B,Metcalf H,1
Desaigues B,Navrud S,1
Desaigues B,Nielsen Seested J,1
Desaigues B,Ortiz R,1
Desaigues B,Pellegrini S,1
Desaigues B,Rabl A,1
Desaigues B,Riera R,1
Desaigues B,Scasny M,1
Desaigues B,Stoeckel M-E,1
Desaigues B,Szanto R,1
Desaigues B,Urban J,1
Devenish Bj,Ijzermans Rha,1
Devenish Bj,Peter Bartello,1
Devenish Bj,Reeks Mw,1
Devenish Bj,Szymon P Malinowski,1
Devenish Bj,Vassilicos Jc,1
Devenish Bj,Wang L-P,1
Devenish Bj,Warhaft Z,1
Devenish Bj,Wojciech W Grabowski,1
Diedenhoven Van Bastiaan,Hanna Pawlowska,1
Diedenhoven Van Bastiaan,Hugh Morrison,1
Diedenhoven Van Bastiaan,Jason A Milbrandt,1
Diedenhoven Van Bastiaan,Jerry Y Harrington,1
Diedenhoven Van Bastiaan,Karly J Reimel,1
Diedenhoven Van Bastiaan,Lier-Walqui Van Marcus,1
Diedenhoven Van Bastiaan,Lulin Xue,1
Diedenhoven Van Bastiaan,Matthew R Kumjian,1
Diedenhoven Van Bastiaan,Olivier P Prat,1
Diedenhoven Van Bastiaan,Shin-Ichiro Shima,1
Diedenhoven Van Bastiaan,Wojciech W Grabowski,1
Dominik Ogonowski,Jakub Sztachelski,1
Dominik Ogonowski,Janusz Gajda,1
Dominik Ogonowski,Marcin Chlebus,1
Dominik Ogonowski,Piotr Wojewnik,1
Dominik Ogonowski,Przemyslaw Biecek,1
Dominika Milczarek,Katarzyna Metelska-Szaniawska,1
Dong Qu Dariusz Gatarek,Jablecki Juliusz,1
Donghai Wang,Francoise Guichard,1
Donghai Wang,Jon C Petch,1
Donghai Wang,Kuan-Man Xu,1
Donghai Wang,Leo J Donner,1
Donghai Wang,Marat Khairoutdinov,1
Donghai Wang,Ming-Hua Zhang,1
Donghai Wang,Richard T Cederwall,1
Donghai Wang,Shao Cheng Xie,1
Donghai Wang,Steven K Krueger,1
Donghai Wang,Wei-Kuo Tao,1
Donghai Wang,Wojciech W Grabowski,1
Donghai Wang,Yio John J,1
Dorabialski W,Gilis-Januszewska A,3
Dorabialski W,Kalbarczyk M,3
Dorabialski W,Kula G,3
Dorabialski W,Myck M,3
Dorabialski W,Nicinska A,3
Dorabialski W,Topor-Madry R,3
Dorabialski W,Wisniewski M,2
Dorabialski W,Wisniewski R,1
Dorota Holzer-Zelazewska,Irena E Kotowska,1
Dorota Holzer-Zelazewska,Magdalena Michalejko,1
Dorota Holzer-Zelazewska,Maja Rynko,1
Dorota Holzer-Zelazewska,Malgorzata Bala,1
Dorota Holzer-Zelazewska,Malgorzata Kalbarczyk-Steclik,1
Dorota Holzer-Zelazewska,Marta Palczynska,1
Dorota Holzer-Zelazewska,Mateusz Najsztub,1
Dorota Holzer-Zelazewska,Michal Myck,1
Dorota Holzer-Zelazewska,Monika Oczkowska,1
Dorota Holzer-Zelazewska,Roman Topor-Madry,1
Dorota Holzer-Zelazewska,Wojciech Paczynski,1
Dorota Mirowska,Karol Strzelinski,1
Dorota Mirowska,Piotr Boguszewski,1
Dorota Mirowska-Wierzbicka,Piotr Boguszewski,1
Dorota Scibisz,Ewa Stanislawska,1
Dorota Scibisz,Ewa Wrobel,1
Dorota Scibisz,Grzegorz Szafranski,1
Dorota Scibisz,Grzegorz Wesolowski,1
Dorota Scibisz,Jacek Kotlowski,1
Dorota Scibisz,Karol Szafranek,1
Dorota Scibisz,Marcin Humanicki,1
Dorota Scibisz,Mariusz Kapuscinski,1
Dorota Scibisz,Mateusz Pipien,1
Dorota Scibisz,Michal Greszta,1
Dorota Scibisz,Michal Ledochowski,1
Dorota Scibisz,Michal Lesyk,1
Dorota Scibisz,Piotr Popowski,1
Dorota Scibisz,Tomasz Kleszcz,1
Dorota Scibisz,Tomasz Lyziak,1
Dorota Stuglik,Joanna Kotowicz-Jawor,1
Dorota Stuglik,Piotr Boguszewski,1
Dorota Stuglik,Tadeusz Smuga,1
Dorota Stuglik,Wanda Karpinska-Mizielinska,1
Dugald Tinch,Jacob Lariviere,1
Dugald Tinch,Jannike Falk-Petersen,1
Dugald Tinch,Margrethe Aanesen,1
Dugald Tinch,Mikolaj Czajkowski,1
Dugald Tinch,Nick Hanley,1
Eduardo A Haddad,Jonathan M Horridge,1
Eduardo A Haddad,Marcin Stepniak,1
Edward Franek,Lidia Kania,2
Edward Franek,Magdalena Walicka,4
Edward Franek,Marcin Chlebus,4
Edward Franek,Marcin Czech,2
Edward Franek,Melania Brzozowska,4
Edward Franek,Monika Puzianowska-Kuznicka,4
Edward Franek,Tadeusz Jedrzejczyk,1
Edward Franek,Yaroslav Sanchak,1
Elena Gaggelli,Francesca Maria Mancini,1
Elena Gaggelli,Francesco Berti,1
Elena Gaggelli,Gianni Valensin,2
Elena Gaggelli,Hanna Miecznikowska,1
Elena Gaggelli,Henryk Kozlowski,2
Elena Gaggelli,Kornelia Wisniewska,1
Elena Gaggelli,Krzysztof Rolka,1
Elena Gaggelli,Leszek Lankiewicz,1
Elena Gaggelli,Marek Luczkowski,1
Elena Gaggelli,Maurizio Remelli,1
Elena Gaggelli,Rebecca Pogni,1
Elena Gaggelli,Remo Guerrini,1
Elzbieta Izabela Szczepankiewicz,Ewa Rozanska,1
Elzbieta Izabela Szczepankiewicz,Helena Poetschke,1
Elzbieta Izabela Szczepankiewicz,Joanna Blazynska,1
Elzbieta Izabela Szczepankiewicz,Lukasz Matuszak,1
Elzbieta Izabela Szczepankiewicz,Magdalena Kowalczyk,1
Elzbieta Izabela Szczepankiewicz,Malgorzata Czerny,1
Elzbieta Izabela Szczepankiewicz,Malgorzata Macuda,1
Elzbieta Izabela Szczepankiewicz,Marek Cieslak,1
Elzbieta Izabela Szczepankiewicz,Marek Masztalerz,1
Elzbieta Izabela Szczepankiewicz,Maria Kiedrowska,1
Elzbieta Izabela Szczepankiewicz,Marzena Remlein,1
Elzbieta Izabela Szczepankiewicz,Piotr Gut,1
Elzbieta Izabela Szczepankiewicz,Remigiusz Napiecek,1
Elzbieta Izabela Szczepankiewicz,Wojciech Fliegner,1
Elzbieta Skrzeszewska-Paczek,Ewa Stawasz-Grabowska,1
Elzbieta Skrzeszewska-Paczek,Grzegorz Wesolowski,4
Elzbieta Skrzeszewska-Paczek,Joanna Niedzwiedzinska,2
Elzbieta Skrzeszewska-Paczek,Jablecki Juliusz,2
Elzbieta Skrzeszewska-Paczek,Magda Cizkowicz-Pekala,1
Elzbieta Skrzeszewska-Paczek,Magda Cizkowicz-Pekala,3
Elzbieta Skrzeszewska-Paczek,Patrycja Beniak,2
Elzbieta Skrzeszewska-Paczek,Piotr Zuk,4
Elzbieta Skrzeszewska-Paczek,Witold Grostal,4
Emilia Lewczuk,Olga Kiuila,1
Emilio Ernesto Porta,Harry A Patrinos,1
Emilio Ernesto Porta,Harry Anthony Patrinos,1
Emilio Ernesto Porta,Jerzy Wisniewski,2
Emilio Ernesto Porta,Maciej Jakubowski,2
Engelsatter B,Irene Bertschek,1
Engelsatter B,Krzysztof Szczygielski,1
Erik Bonsdorff,Frank Melzner,1
Erik Bonsdorff,Gerald Schwarz,1
Erik Bonsdorff,Harri Kuosa,1
Erik Bonsdorff,Helen C Andersson,1
Erik Bonsdorff,Henn Ojaveer,1
Erik Bonsdorff,Jacob Carstensen,1
Erik Bonsdorff,Jan Dierking,1
Erik Bonsdorff,Jens Christian Refsgaard,1
Erik Bonsdorff,Kari Hyytiainen,1
Erik Bonsdorff,Karin Tonderski,1
Erik Bonsdorff,Kerstin Johannesson,1
Erik Bonsdorff,Klaus Hinsby,1
Erik Bonsdorff,Linda Laikre,1
Erik Bonsdorff,Marianne Zandersen,1
Erik Bonsdorff,Michele Casini,1
Erik Bonsdorff,Mikolaj Czajkowski,1
Erik Bonsdorff,Monika Winder,1
Erik Bonsdorff,Piotr Margonski,1
Erik Bonsdorff,Sara Kurland,1
Erik Bonsdorff,Seifeddine Jomaa,1
Erik Bonsdorff,Thorsten Bh Reusch,1
Erik Bonsdorff,Veijo Jormalainen,1
Erika Jorgensen,Jakub Boratynski,1
Erika Jorgensen,Jan Gaska,1
Erika Jorgensen,Krzysztof Wojtowicz,1
Erika Jorgensen,Leszek Kasek,1
Erika Jorgensen,Maciej Cygler,1
Erika Jorgensen,Maciej Pyrka,1
Erika Jorgensen,Magdalena Zachlod-Jelec,1
Erika Jorgensen,Michal Antoszewski,1
Erika Jorgensen,Przemyslaw Sikora,1
Erika Jorgensen,Robert Jeszke,1
Erika Jorgensen,Ryszard Malarski,1
Erika Jorgensen,Wojciech Rabiega,1
Ernesto Villanueva,Eva Sierminska,2
Ernesto Villanueva,Jose Maria Casado,2
Ernesto Villanueva,Olympia Bover,2
Ernesto Villanueva,Panagiota Tzamourani,2
Ernesto Villanueva,Philip Du Caju,2
Ernesto Villanueva,Sonia Costa,2
Ernesto Villanueva,Tibor Zavadil,2
Ernesto Villanueva,Yvonne Mccarthy,2
Eva M Sierminska,Joachim R Frick,2
Eva M Sierminska,Markus Jantti,2
Eva M Sierminska,Markus M Grabka,1
Eva M Sierminska,Markus Michael Grabka,1
Eva M Sierminska,Philippe Van Kerm,2
Eva Sierminska,Jan Marcus,1
Eva Sierminska,Janet C Gornick,1
Eva Sierminska,Joachim R Frick,1
Eva Sierminska,Jose Maria Casado,2
Eva Sierminska,Karina Doorley,2
Eva Sierminska,Markus Jantti,2
Eva Sierminska,Markus M Grabka,2
Eva Sierminska,Olympia Bover,2
Eva Sierminska,Panagiota Tzamourani,2
Eva Sierminska,Philip Du Caju,2
Eva Sierminska,Sonia Costa,2
Eva Sierminska,Tibor Zavadil,2
Eva Sierminska,Tim Smeeding,2
Eva Sierminska,Timothy M Smeeding,2
Eva Sierminska,Timothy Smeeding,2
Eva Sierminska,Yelena Takhtamanova,3
Eva Sierminska,Yvonne Mccarthy,2
Ewa Chlebus,Marcin Chlebus,2
Ewa Chlebus,Monika Serafin,1
Ewa Rozanska,Helena Poetschke,1
Ewa Rozanska,Joanna Blazynska,1
Ewa Rozanska,Lukasz Matuszak,9
Ewa Rozanska,Magdalena Kowalczyk,1
Ewa Rozanska,Malgorzata Czerny,1
Ewa Rozanska,Malgorzata Macuda,3
Ewa Rozanska,Marek Cieslak,1
Ewa Rozanska,Marek Masztalerz,1
Ewa Rozanska,Maria Kiedrowska,1
Ewa Rozanska,Marzena Remlein,1
Ewa Rozanska,Piotr Gut,1
Ewa Rozanska,Remigiusz Napiecek,1
Ewa Rozanska,Wojciech Fliegner,1
Ewa Stanislawska,Ewa Wrobel,1
Ewa Stanislawska,Grzegorz Szafranski,1
Ewa Stanislawska,Grzegorz Wesolowski,1
Ewa Stanislawska,Jacek Kotlowski,1
Ewa Stanislawska,Karol Szafranek,1
Ewa Stanislawska,Marcin Humanicki,1
Ewa Stanislawska,Mariusz Kapuscinski,1
Ewa Stanislawska,Mateusz Pipien,1
Ewa Stanislawska,Michal Greszta,1
Ewa Stanislawska,Michal Ledochowski,1
Ewa Stanislawska,Michal Lesyk,1
Ewa Stanislawska,Piotr Popowski,1
Ewa Stanislawska,Tomasz Kleszcz,1
Ewa Stanislawska,Tomasz Lyziak,1
Ewa Stawasz-Grabowska,Grzegorz Wesolowski,1
Ewa Stawasz-Grabowska,Joanna Niedzwiedzinska,1
Ewa Stawasz-Grabowska,Magda Cizkowicz-Pekala,1
Ewa Stawasz-Grabowska,Piotr Zuk,1
Ewa Stawasz-Grabowska,Witold Grostal,1
Ewa Witkowska,Lukasz Goczek,1
Ewa Wrobel,Grzegorz Szafranski,1
Ewa Wrobel,Grzegorz Wesolowski,1
Ewa Wrobel,Jacek Kotlowski,1
Ewa Wrobel,Karol Szafranek,1
Ewa Wrobel,Marcin Humanicki,1
Ewa Wrobel,Mariusz Kapuscinski,1
Ewa Wrobel,Mateusz Pipien,1
Ewa Wrobel,Michal Greszta,1
Ewa Wrobel,Michal Ledochowski,1
Ewa Wrobel,Michal Lesyk,1
Ewa Wrobel,Piotr Popowski,1
Ewa Wrobel,Tomasz Kleszcz,1
Ewa Wrobel,Tomasz Lyziak,1
Ewa Zaczynska,Maciej Zawislak,1
Ewa Zaczynska,Tomasz Bialecki,1
Ewa Zawojska,Krzysztof Szczygielski,1
Ewa Zawojska,Mikolaj Czajkowski,2
Ewa Zawojska,Oded Stark,1
Ewa Zawojska,Wiktor Budzinski,1
Ewa Zawojska,Wilhelm Kohler,1
Faisal Mehmood Mirza,Fujun Hou,1
Faisal Mehmood Mirza,Rana Umair Ashraf,1
Faisal Mehmood Mirza,Syed Anees Haider Zaidi,1
Farreras V,Hutchison M,1
Farreras V,Jeanrenaud C,1
Farreras V,Kaderjak P,1
Farreras V,Maca V,1
Farreras V,Markiewicz O,1
Farreras V,Markowska A,1
Farreras V,Metcalf H,1
Farreras V,Navrud S,1
Farreras V,Nielsen Seested J,1
Farreras V,Ortiz R,1
Farreras V,Pellegrini S,1
Farreras V,Rabl A,1
Farreras V,Riera R,1
Farreras V,Scasny M,1
Farreras V,Stoeckel M-E,1
Farreras V,Szanto R,1
Farreras V,Urban J,1
Fenni Lian,Muhammad Usman,1
Fenni Lian,Rana Umair Ashraf,1
Fenni Lian,Shufang Xiao,1
Filip A Dabrowski,Jan Borysowski,1
Filip A Dabrowski,Katarzyna Czarzasta,1
Filip A Dabrowski,Leszek Paczek,1
Filip A Dabrowski,Lukasz Michalowski,2
Filip A Dabrowski,Marcin Chlebus,3
Filip A Dabrowski,Miroslaw Wielgos,3
Filip Szubzda,Marcin Chlebus,1
Filip Targowski,Grzegorz Tchorek,1
Filip Targowski,Katarzyna Dziewanowska,1
Filip Targowski,Michal Brzozowski,1
Filip Targowski,Michal Kurtyka,1
Filip Targowski,Waldemar Koziol,1
Filip Wuyts,Mycielski Jerzy,1
Filip Wuyts,Yohanes E Riyanto,1
Filippo Di Mauro,Paloma Lopez-Garcia,1
Floriane Van Den,Grzegorz Wesolowski,1
Floriane Van Den,Isabella Moder,1
Floriane Van Den,Joel Graca Alves,1
Floriane Van Den,Juan Carlos Berganza,1
Floriane Van Den,Lilian Kreitz,1
Floriane Van Den,Luis Molina Sanchez,1
Floriane Van Den,Markus Eller,1
Floriane Van Den,Rafael Cezar,1
Floriane Van Den,Roland Beck,1
Floriane Van Den,Valerio Nispi Landi,1
Forbes R,Grabowski Ww,1
Forbes R,Halliwell C,1
Forbes R,Khairoutdinov M,1
Forbes R,Lang S,1
Forbes R,Nasuno T,1
Forbes R,Petch J,1
Forbes R,Tao W-K,1
Forbes R,Wong R,1
Forbes R,Wu X,1
Forbes R,Xu K-M,1
Francesca Borgonovi,Maciej Jakubowski,1
Francesca Maria Mancini,Gianni Valensin,1
Francesca Maria Mancini,Henryk Kozlowski,1
Francesca Maria Mancini,Kornelia Wisniewska,1
Francesca Maria Mancini,Leszek Lankiewicz,1
Francesca Maria Mancini,Marek Luczkowski,1
Francesco Berti,Gianni Valensin,1
Francesco Berti,Hanna Miecznikowska,1
Francesco Berti,Henryk Kozlowski,1
Francesco Berti,Krzysztof Rolka,1
Francesco Berti,Maurizio Remelli,1
Francesco Berti,Rebecca Pogni,1
Francesco Berti,Remo Guerrini,1
Francoise Guichard,Jon C Petch,1
Francoise Guichard,Kuan-Man Xu,1
Francoise Guichard,Leo J Donner,1
Francoise Guichard,Marat Khairoutdinov,1
Francoise Guichard,Ming-Hua Zhang,1
Francoise Guichard,Richard T Cederwall,1
Francoise Guichard,Shao Cheng Xie,1
Francoise Guichard,Steven K Krueger,1
Francoise Guichard,Wei-Kuo Tao,1
Francoise Guichard,Wojciech W Grabowski,1
Francoise Guichard,Yio John J,1
Frank Melzner,Gerald Schwarz,1
Frank Melzner,Harri Kuosa,1
Frank Melzner,Helen C Andersson,1
Frank Melzner,Henn Ojaveer,1
Frank Melzner,Jacob Carstensen,1
Frank Melzner,Jan Dierking,1
Frank Melzner,Jens Christian Refsgaard,1
Frank Melzner,Kari Hyytiainen,1
Frank Melzner,Karin Tonderski,1
Frank Melzner,Kerstin Johannesson,1
Frank Melzner,Klaus Hinsby,1
Frank Melzner,Linda Laikre,1
Frank Melzner,Marianne Zandersen,1
Frank Melzner,Michele Casini,1
Frank Melzner,Mikolaj Czajkowski,1
Frank Melzner,Monika Winder,1
Frank Melzner,Piotr Margonski,1
Frank Melzner,Sara Kurland,1
Frank Melzner,Seifeddine Jomaa,1
Frank Melzner,Thorsten Bh Reusch,1
Frank Melzner,Veijo Jormalainen,1
Fujun Hou,Muhammad Ilyas,2
Fujun Hou,Muhammad Junaid,1
Fujun Hou,Muhammad Saeed Ashraf,4
Fujun Hou,Naeem Akhtar,1
Fujun Hou,Rana Umair Ashraf,6
Fujun Hou,Syed Ali Ashiq Kirmani,3
Fujun Hou,Syed Anees Haider Zaidi,3
Fujun Hou,Wasim Ahmad,2
Fujun Hou,Woo Gon Kim,1
Gabriela Grotkowska,Jan Jakub Michalek,2
Gabriela Grotkowska,Mycielski Jerzy,1
Gabriela Grotkowska,Joanna Tyrowicz,2
Gabriela Grotkowska,Leszek Wincenciak,1
Gabriela Grotkowska,Lukasz Goczek,2
Gabriela Grotkowska,Maurice Obstfeld,2
Gabriela Grotkowska,Paul Robin Krugman,2
Gabriela Grotkowska,Pawel Gieraltowski,2
Gabriela Grotkowska,Tomasz Gajderowicz,1
Gabriela Grotkowska,Wlodzimierz Siwinski,2
Gajderowicz T,Glomb K,1
Gajderowicz T,Jakubowski M,2
Gajderowicz T,Krawczyk A,1
Gajderowicz T,Kulisiewicz T,1
Gajderowicz T,Nowakowski Z,1
Gajderowicz T,Zlotnicki A,1
Gebska J,Julian Zawistowski,1
Gebska J,Kowal P,1
Gebska J,Regulski A,1
Gebska J,Rosik P,1
Gebska J,Krzysztof Szczygielski,1
Gebska J,Szpor A,1
Gebska J,Zub M,1
Geoffrey Jd Hewings,Jonathan M Horridge,1
Geoffrey Jd Hewings,Oliver Fritz,1
Gerald Schwarz,Harri Kuosa,1
Gerald Schwarz,Helen C Andersson,1
